id,name,pkg,lead_ext,category,packaged,lifecycle,kind,kernel,vendor,contrib,lang,license,tags,version,url,repo_url,home_url,doc_url,license_url,control_url,author_url,cargo_url,pgxn_url,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,libs,schemas,pg_ver,requires,required_by,see_also,tarball,pgrx_ver,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,rpm_build,deb_ver,deb_repo,deb_pkg,deb_pg,deb_deps,deb_build,stars,watchers,forks,repo_created_at,last_commit,last_release,last_active,checked_at,en_desc,zh_desc,comment,extra,mtime
100466,simple_parser,pg_simple_parser,simple_parser,FTS,f,,standard,,,f,C,PostgreSQL,"{full-text-search,parser,tokenization}",1.0,https://github.com/fairingrey/pg_simple_parser,https://github.com/fairingrey/pg_simple_parser,,https://github.com/fairingrey/pg_simple_parser/blob/cdeaa0f1ed3b89d1961312c01e529f1c7c068084/README.md,,https://github.com/fairingrey/pg_simple_parser/blob/cdeaa0f1ed3b89d1961312c01e529f1c7c068084/simple_parser.control,https://github.com/fairingrey,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,3,0,1,2018-04-19,2018-04-19,,2018-04-19,2026-07-16,"C full-text-search parser that splits input only at ASCII space characters, preserving punctuation such as underscores inside tokens.",仅按 ASCII 空格切分全文检索文本、保留下划线等标点在 token 内的 C 解析器扩展。,,{},2026-07-18
100467,pg_textparser,pg_textparser,pg_textparser,FTS,f,abandoned,standard,,,f,C,MIT,,1.0,https://github.com/za-arthur/pg_textparser,https://github.com/za-arthur/pg_textparser,,https://github.com/za-arthur/pg_textparser/blob/master/README.md,https://github.com/za-arthur/pg_textparser/blob/master/LICENSE,https://github.com/za-arthur/pg_textparser/blob/master/pg_textparser.control,https://github.com/za-arthur,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,1,1,0,2017-10-07,2017-10-21,,2017-10-21,2026-07-16,Text search parser,pg_textparser：全文搜索相关 PostgreSQL 扩展；上游说明为“Text search parser”。,,{},2026-07-18
100468,unidecode,pg_unidecode,unidecode,FTS,f,,standard,,,f,C,,"{ascii,translit,transliteration,unicode}",0.0.6,https://github.com/alexkuz/pg_unidecode,https://github.com/alexkuz/pg_unidecode,,https://github.com/alexkuz/pg_unidecode/blob/master/README.md,https://github.com/alexkuz/pg_unidecode/blob/master/LICENSE,https://github.com/alexkuz/pg_unidecode/blob/master/unidecode.control,https://github.com/alexkuz,,https://pgxn.org/dist/unidecode/,f,t,t,f,f,t,,,"{10,11,12,13,14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,7,2,2,2015-01-24,2020-02-29,2020-03-05,2020-03-05,2026-07-16,ASCII transliterations of Unicode text,将 Unicode 文本转写为 ASCII 字符的 PostgreSQL 扩展。,,{},2026-07-18
100469,plruby,plruby,plruby,LANG,f,,standard,,,f,C,Apache-2.0,"{procedural-language,ruby,untrusted-language}",0.0.1,https://github.com/godfat/plruby,https://github.com/godfat/plruby,,https://github.com/godfat/plruby/blob/master/README.md,https://github.com/godfat/plruby/blob/master/LICENSE,https://github.com/godfat/plruby/blob/master/plruby.control,https://github.com/godfat,,,f,t,t,f,f,f,,{pg_catalog},,,,,,,,,,,,f,,,,,,f,7,2,0,2013-11-28,2013-11-28,,2013-11-28,2026-07-16,provide an untrusted Ruby procedural language for PostgreSQL,为 PostgreSQL 提供非可信的 Ruby 过程语言。,,{},2026-07-18
100470,plsix,plsix,plsix,LANG,f,,standard,,,f,C,PostgreSQL,"{perl6,procedural-language,raku}",2,https://github.com/drforr/plsix,https://github.com/drforr/plsix,,https://github.com/drforr/plsix/blob/master/README.md,https://github.com/drforr/plsix/blob/master/COPYING,https://github.com/drforr/plsix/blob/master/plsix.control,https://github.com/drforr,,,f,t,t,f,f,t,,,"{10,11,12,13,14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,1,1,0,2019-02-26,2019-06-21,,2019-06-21,2026-07-16,provide a Perl 6/Raku procedural language handler for PostgreSQL,为 PostgreSQL 提供 Perl 6/Raku 过程语言处理器。,,{},2026-07-18
100471,plswipl,plswipl,plswipl,LANG,f,,standard,,,f,C,MIT,"{procedural-language,prolog,swi-prolog,wip}",0.1,https://github.com/salva/plswipl,https://github.com/salva/plswipl,,https://github.com/salva/plswipl/blob/769a10e0ab37ca0bfdd1da84c2632af9fc9fb365/README.md,https://github.com/salva/plswipl/blob/769a10e0ab37ca0bfdd1da84c2632af9fc9fb365/LICENSE,https://github.com/salva/plswipl/blob/769a10e0ab37ca0bfdd1da84c2632af9fc9fb365/plswipl.control,https://github.com/salva,,,f,t,t,f,f,f,,{pg_catalog},,,,,,,,,,,,f,,,,,,f,8,2,2,2016-03-06,2016-03-31,,2016-03-31,2026-07-16,Execute PostgreSQL functions and inline blocks in an embedded SWI-Prolog runtime,在嵌入式 SWI-Prolog 运行时中执行 PostgreSQL 函数与内联代码块,Trigger handler calls exit(-1); unfinished and unsafe,{},2026-07-18
100472,ags,ags,ags,FEAT,f,,standard,,,f,C,,"{gist,indexing}",1.0,https://github.com/x4m/ags,https://github.com/x4m/ags,,,,https://github.com/x4m/ags/blob/master/ags.control,https://github.com/x4m,,,f,t,t,f,f,t,,,"{11,12}",{cube},,,,,,,,,,f,,,,,,f,3,3,0,2018-07-25,2019-04-14,,2019-04-14,2026-07-16,"Advanced Generalized Search access method, a GiST-based advanced index.",基于 GiST 的高级索引访问方法。,,{},2026-07-18
100473,geqo_extension,geqo,geqo_extension,STAT,f,,headless,,,f,C,,"{genetic-algorithm,join-order,optimizer,planner-hook}",0.0.1,https://github.com/parkag/geqo,https://github.com/parkag/geqo,,https://raw.githubusercontent.com/parkag/geqo/0f5bea3a679c9719bd8d48d97e1ea84f1d77bbed/README.md,,https://raw.githubusercontent.com/parkag/geqo/0f5bea3a679c9719bd8d48d97e1ea84f1d77bbed/geqo_extension.control,https://github.com/parkag,,,f,t,f,t,f,t,{geqo_extension},,,,,,,,,,,,,f,,,,,,f,3,1,1,2015-06-27,2015-08-09,,2015-08-09,2026-07-16,Load-only extraction of PostgreSQL's Genetic Query Optimizer with a planner hook and configurable GEQO behavior.,从 PostgreSQL 中提取的仅加载式遗传查询优化器，通过规划器钩子提供可配置的 GEQO 行为。,,{},2026-07-18
100474,gevel,gevel,gevel,STAT,f,,standard,,,f,C,GPL-2.0,"{brin,btree,gin,gist,index-inspection,sp-gist}",1.1,http://www.sai.msu.su/~megera/oddmuse/index.cgi/Gevel,http://sigaev.ru/git/gitweb.cgi?p=gevel.git,http://www.sai.msu.su/~megera/oddmuse/index.cgi/Gevel,http://www.sai.msu.su/~megera/oddmuse/index.cgi/Gevel,,http://sigaev.ru/git/gitweb.cgi?p=gevel.git;a=blob;f=gevel.control;hb=HEAD,http://www.sai.msu.su/~megera/,,,f,t,t,f,f,f,,,"{10,11,12,13,14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,,,,,2020-06-19,,2020-06-19,2026-07-12,"Index-inspection functions for GiST, GIN, SP-GiST, B-tree, and BRIN indexes.",用于检查 GiST、GIN、SP-GiST、B-tree 和 BRIN 索引内部结构的扩展。,,{},2026-07-18
100475,index_analyzer,index_analyzer,index_analyzer,STAT,f,archived,puresql,,,f,SQL,BSD-2-Clause,"{administration,analysis,dba,index}",0.1.0,https://github.com/tvondra/index_analyzer,https://github.com/tvondra/index_analyzer,,https://github.com/tvondra/index_analyzer/blob/master/README.md,https://github.com/tvondra/index_analyzer/blob/master/LICENSE,https://github.com/tvondra/index_analyzer/blob/master/index_analyzer.control,https://github.com/tvondra,,,f,f,t,f,f,t,,,,{plpgsql},,,,,,,,,,f,,,,,,f,4,1,0,2012-09-28,2012-09-29,,2012-09-29,2026-07-16,PL/pgSQL functions for evaluating existing and prospective indexes and checking foreign-key indexing.,用于评估现有或候选索引并检查外键索引覆盖情况的 PL/pgSQL 函数。,,{},2026-07-18
100476,pargres,pargres,pargres,FEAT,f,,preload,,,f,C,PostgreSQL,"{executor,parallel-query,planner,preload,prototype}",0.1,https://github.com/danolivo/pargres,https://github.com/danolivo/pargres,,https://github.com/danolivo/pargres/blob/master/README.md,https://github.com/danolivo/pargres/blob/master/LICENSE,https://github.com/danolivo/pargres/blob/master/pargres.control,https://github.com/danolivo,,,f,t,t,t,f,f,{pargres},,,,,,,,,,,,,f,,,,,,f,2,1,2,2018-10-01,2018-11-09,,2018-11-09,2026-07-16,Prototype parallel query execution module for shared-nothing PostgreSQL clusters,pargres：用于共享无集群并行查询执行的 PostgreSQL 原型扩展，需要 shared_preload_libraries 预加载。,Prototype may require its PostgreSQL core patch,{},2026-07-18
100477,pg_array_multi_index,pg_array_multi_index,pg_array_multi_index,FUNC,f,,standard,,,f,C,PostgreSQL,"{array,function,indexing}",1.0,https://github.com/rlichtenwalter/pg_array_multi_index,https://github.com/rlichtenwalter/pg_array_multi_index,,https://github.com/rlichtenwalter/pg_array_multi_index/blob/d315364e110db6ec50e822e2eb5957d988d5a5a6/README.md,https://github.com/rlichtenwalter/pg_array_multi_index/blob/d315364e110db6ec50e822e2eb5957d988d5a5a6/LICENSE,https://github.com/rlichtenwalter/pg_array_multi_index/blob/d315364e110db6ec50e822e2eb5957d988d5a5a6/pg_array_multi_index.control,https://github.com/rlichtenwalter,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,3,1,0,2019-05-05,2019-05-05,,2019-05-05,2026-07-16,simultaneous multiple-indexing of PostgreSQL arrays,pg_array_multi_index：为 PostgreSQL 数组提供多下标访问函数。,,{},2026-07-18
100478,pg_get_queryid,pg_get_queryid,pg_get_queryid,STAT,f,,preload,,,f,C,PostgreSQL,"{monitoring,query-id}",1.0,https://github.com/pgsentinel/pg_get_queryid,https://github.com/pgsentinel/pg_get_queryid,,https://github.com/pgsentinel/pg_get_queryid/blob/main/README.md,https://github.com/pgsentinel/pg_get_queryid/blob/main/LICENSE,https://github.com/pgsentinel/pg_get_queryid/blob/main/pg_get_queryid.control,https://github.com/pgsentinel,,,f,t,t,t,f,t,"{pg_stat_statements,pg_get_queryid}",,"{10,11,12,13,14,15,16,17,18}",{pg_stat_statements},,,,,,,,,,f,,,,,,f,2,1,0,2021-02-14,2021-02-24,,2021-02-24,2026-07-16,get last queryid generated/used by pg_stat_statements for a given backend pid,按后端进程号取得 pg_stat_statements 最近生成或使用的查询标识符,,{},2026-07-19
100480,pg_queryid,pg_queryid,pg_queryid,STAT,f,,preload,,,f,C,PostgreSQL,"{fingerprint,queryid,statistics}",0.0.1,https://github.com/rjuju/pg_queryid,https://github.com/rjuju/pg_queryid,,https://github.com/rjuju/pg_queryid/blob/master/README.md,https://github.com/rjuju/pg_queryid/blob/master/LICENSE,https://github.com/rjuju/pg_queryid/blob/master/pg_queryid.control,https://github.com/rjuju,,,f,t,t,t,f,t,{pg_queryid},,"{14,15,16,17,18}",,,{pg_stat_statements},,,,,,,,f,,,,,,f,6,5,0,2021-04-08,2022-05-13,,2022-05-13,2026-07-16,Compute configurable external query fingerprints for PostgreSQL,为 PostgreSQL 计算可配置的外部查询指纹,,{},2026-07-18
100481,query_recorder,query_recorder,query_recorder,STAT,f,preview,preload,,,f,C,BSD-2-Clause,"{preload,query-logging}",1.0.1,https://github.com/tvondra/query_recorder,https://github.com/tvondra/query_recorder,,https://github.com/tvondra/query_recorder/blob/14e6509a0b92b962111647b48aa3fed9e909c060/README,https://github.com/tvondra/query_recorder/blob/14e6509a0b92b962111647b48aa3fed9e909c060/LICENSE,https://github.com/tvondra/query_recorder/blob/14e6509a0b92b962111647b48aa3fed9e909c060/query_recorder.control,https://github.com/tvondra,,https://pgxn.org/dist/query_recorder/,f,t,t,t,f,t,{query_recorder},,,,,"{auto_explain,pg_stat_statements}",,,,,,,,f,,,,,,f,9,2,0,2011-11-26,2012-10-05,2012-10-05,2012-10-05,2026-07-16,query_recorder: record executed SQL queries to rotating files for later analysis or replay,query_recorder：将已执行 SQL 查询记录到轮转文件，供后续分析或重放,,{},2026-07-18
100482,saio,saio,saio,STAT,f,preview,headless,,,f,C,PostgreSQL,"{join-order,planner-hook,query-optimizer,simulated-annealing}",0.0.1,https://github.com/wulczer/saio,https://github.com/wulczer/saio,https://wulczer.org/#SAIO,https://github.com/wulczer/saio/blob/e6abbd9f0886e4067b8c42701a12b6e2589b641d/doc/saio.md,,https://github.com/wulczer/saio/blob/e6abbd9f0886e4067b8c42701a12b6e2589b641d/saio.control,https://github.com/wulczer,,https://pgxn.org/dist/saio/,f,t,f,t,f,t,{saio},,,,,,,,,,,,,f,,,,,,f,10,4,4,2010-12-07,2011-11-04,2011-05-20,2011-11-04,2026-07-16,Experimental load-only planner hook that searches PostgreSQL join orders with simulated annealing as an alternative to GEQO,实验性的按会话加载 planner hook，以模拟退火搜索 PostgreSQL 连接顺序并替代 GEQO,raw version: 0.0.2,{},2026-07-18
100484,hamming_distance,hamming_distance,hamming_distance,RAG,f,,standard,,,f,C,MIT,"{feature-vector,hamming-distance,similarity}",0.0.1,https://github.com/palestamp/hamming_distance,https://github.com/palestamp/hamming_distance,,https://github.com/palestamp/hamming_distance/blob/master/README.md,https://github.com/palestamp/hamming_distance/blob/master/LICENSE,https://github.com/palestamp/hamming_distance/blob/master/hamming_distance.control,https://github.com/palestamp,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,7,1,1,2016-08-23,2017-07-04,,2017-07-04,2026-07-16,Hamming distance and similarity functions for hexadecimal feature-vector strings.,计算十六进制特征向量字符串汉明距离与相似度的扩展。,,{},2026-07-18
100485,hclust,hierarchicalclusteringfordiploma,hclust,FUNC,f,,standard,,,f,C,,"{clustering,data-mining,hierarchical-clustering,spi}",0.0.1,https://github.com/IrNesterova/hierarchicalClusteringForDiploma,https://github.com/IrNesterova/hierarchicalClusteringForDiploma,,,,https://raw.githubusercontent.com/IrNesterova/hierarchicalClusteringForDiploma/0e9890797682dced54eca9a857d9eb1c11664f6a/hclust.control,https://github.com/IrNesterova,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,1,1,0,2021-03-21,2021-06-16,,2021-06-16,2026-07-16,C function for agglomerative or divisive hierarchical clustering that writes cluster assignments back to a table.,用于凝聚式或分裂式层次聚类的 C 函数，并将聚类编号写回数据表。,,{},2026-07-18
100486,numpgsql,numpgsql,numpgsql,FUNC,f,,standard,,,f,C++,MIT,"{array,math,numeric,random,statistics}",0.0.1,https://github.com/tarkmeper/numpgsql,https://github.com/tarkmeper/numpgsql,,https://github.com/tarkmeper/numpgsql/blob/a5098af9b7c4d88564092c0a4809029aab9f614f/README.md,https://github.com/tarkmeper/numpgsql/blob/a5098af9b7c4d88564092c0a4809029aab9f614f/LICENSE,https://github.com/tarkmeper/numpgsql/blob/a5098af9b7c4d88564092c0a4809029aab9f614f/numpgsql.control,https://github.com/tarkmeper,,,f,t,t,f,f,t,,,{11},,,,,,,,,,,f,,,,,,f,3,1,0,2019-04-05,2019-08-17,,2019-08-17,2026-07-16,Array and numerical computing library for PostgreSQL,numpgsql：面向 PostgreSQL 数组的数值与科学计算函数库，提供数学、随机数、切片和排序函数。,,{},2026-07-18
100487,pg_shared_plans,pg_shared_plans,pg_shared_plans,STAT,f,active,preload,,,f,C,PostgreSQL,"{plan-cache,query-planning,shared-memory}",0.0.1,https://github.com/rjuju/pg_shared_plans,https://github.com/rjuju/pg_shared_plans,,https://github.com/rjuju/pg_shared_plans/blob/master/README.md,https://github.com/rjuju/pg_shared_plans/blob/master/LICENSE,https://github.com/rjuju/pg_shared_plans/blob/master/pg_shared_plans.control,https://github.com/rjuju,,,f,t,t,t,f,t,"{pg_stat_statements,pg_shared_plans}",,"{12,13,14,15,16,17}",{pg_stat_statements},,{pg_stat_statements},,,,,,,,f,,,,,,f,22,6,3,2021-03-23,2025-10-12,,2025-10-12,2026-07-16,Proof-of-concept shared-memory execution-plan cache for PostgreSQL,PostgreSQL 共享内存执行计划缓存概念验证扩展,,{},2026-07-19
100488,pg_stat_sql_plans,pg_stat_sql_plans,pg_stat_sql_plans,STAT,f,active,preload,,,f,C,PostgreSQL,"{pg_stat_statements,plan-stats,query-stats,shared-preload}",0.2,https://github.com/legrandlegrand/pg_stat_sql_plans,https://github.com/legrandlegrand/pg_stat_sql_plans,,https://github.com/legrandlegrand/pg_stat_sql_plans/blob/master/README.md,https://github.com/legrandlegrand/pg_stat_sql_plans/blob/master/LICENCE.txt,https://github.com/legrandlegrand/pg_stat_sql_plans/blob/master/pg_stat_sql_plans.control,https://github.com/legrandlegrand,,,f,t,t,t,f,t,{pg_stat_sql_plans},{public},"{14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,10,6,1,2018-12-11,2022-10-08,,2022-10-08,2026-07-16,Track execution statistics by normalized SQL query and plan ID.,pg_stat_sql_plans：按规范化 SQL 查询和执行计划 ID 跟踪执行统计信息。,,{},2026-07-18
100489,query_histogram,query_histogram,query_histogram,STAT,f,,preload,,,f,C,BSD-2-Clause,"{histogram,monitoring,query-duration,statistics}",1.1,https://github.com/tvondra/query_histogram,https://github.com/tvondra/query_histogram,,https://github.com/tvondra/query_histogram/blob/45c3f2e24ae67d81354c10a4f638ac43bfa18d19/README.md,https://github.com/tvondra/query_histogram/blob/45c3f2e24ae67d81354c10a4f638ac43bfa18d19/LICENSE,https://github.com/tvondra/query_histogram/blob/45c3f2e24ae67d81354c10a4f638ac43bfa18d19/query_histogram.control,https://github.com/tvondra,,https://pgxn.org/dist/query_histogram/,f,t,t,t,f,t,{query_histogram},,,,,"{auto_explain,pg_stat_statements}",,,,,,,,f,,,,,,f,5,1,2,2011-10-26,2016-10-30,2012-09-28,2016-10-30,2026-07-16,Collects shared-memory histograms of statement and transaction runtimes through executor and utility hooks.,通过执行器与工具命令钩子，在共享内存中收集语句和事务运行时直方图。,,{},2026-07-18
100490,sparse_vector,pg_sparse_vector,sparse_vector,RAG,f,,standard,,,f,C,MIT,"{cosine-similarity,data-type,dot-product,sparse-vector,vector}",0.1,https://github.com/MarkAntipin/pg_sparse_vector,https://github.com/MarkAntipin/pg_sparse_vector,,https://github.com/MarkAntipin/pg_sparse_vector/blob/e03511c809bd0e083ff977f4ce182fb90d37a29f/README.md,https://github.com/MarkAntipin/pg_sparse_vector/blob/e03511c809bd0e083ff977f4ce182fb90d37a29f/LICENSE,https://github.com/MarkAntipin/pg_sparse_vector/blob/e03511c809bd0e083ff977f4ce182fb90d37a29f/sparse_vector.control,https://github.com/MarkAntipin,,,f,t,t,f,f,f,,,"{10,11,12,13,14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,2,1,0,2021-01-02,2021-01-04,,2021-01-04,2026-07-16,"C data type and functions for sparse float vectors, normalization, dot product, and cosine similarity.",为稀疏浮点向量提供 C 数据类型、归一化、点积与余弦相似度函数。,,{},2026-07-18
100491,pgpyml,pgpyml,pgpyml,RAG,f,,puresql,,,f,Python,PostgreSQL,"{machine-learning,python}",0.3.1,https://github.com/Minoro/pgpyml,https://github.com/Minoro/pgpyml,https://minoro.is-a.dev/pgpyml/,https://minoro.is-a.dev/pgpyml/get-started/,https://github.com/Minoro/pgpyml/blob/70a119164c9af19d36a04d9592fd9e7f5a7ec521/LICENSE.md,https://github.com/Minoro/pgpyml/blob/70a119164c9af19d36a04d9592fd9e7f5a7ec521/pgpyml.control,https://github.com/Minoro,,https://pgxn.org/dist/pgpyml/,f,f,t,f,f,f,,{pgpyml},,{plpython3u},,,,,,,,,,f,,,,,,f,18,3,1,2021-04-17,2022-07-19,2022-07-01,2022-07-19,2026-07-16,Run scikit-learn machine-learning models inside PostgreSQL through PL/Python functions and triggers.,pgpyml 通过 PL/Python 函数与触发器在 PostgreSQL 内运行 scikit-learn 机器学习模型。,,{},2026-07-18
100492,pg_phash,postgres_phash_hamming,pg_phash,RAG,f,,standard,,,f,C,GPL-3.0,"{hamming-distance,image,perceptual-hash}",1.0,https://github.com/PixNyanNyan/postgres-phash-hamming,https://github.com/PixNyanNyan/postgres-phash-hamming,,https://github.com/PixNyanNyan/postgres-phash-hamming/blob/master/README.md,https://github.com/PixNyanNyan/postgres-phash-hamming/blob/master/LICENSE,https://github.com/PixNyanNyan/postgres-phash-hamming/blob/master/pg_phash.control,https://github.com/PixNyanNyan,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,10,1,6,2017-05-20,2021-06-25,,2021-06-25,2026-07-16,Calculate Hamming distance between decimal-encoded perceptual image hashes,计算以十进制字符串编码的图像感知哈希之间的汉明距离,,{},2026-07-18
100493,postgresml,postgresml,postgresml,RAG,f,,standard,,,f,C,,"{machine-learning,naive-bayes,text-search}",1.0,https://github.com/yieldsfalsehood/postgresml,https://github.com/yieldsfalsehood/postgresml,,https://github.com/yieldsfalsehood/postgresml/blob/35d3d10f3de964eefb6d27204d4b55d8d0359d69/README.md,,https://github.com/yieldsfalsehood/postgresml/blob/35d3d10f3de964eefb6d27204d4b55d8d0359d69/postgresml.control,https://github.com/yieldsfalsehood,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,1,1,0,2013-06-12,2013-06-17,,2013-06-17,2026-07-16,Exposes tsvector lexemes and position counts for an experimental naive Bayes text-classification demo.,为实验性朴素贝叶斯文本分类示例提供 tsvector 词元及位置计数函数。,,{},2026-07-18
100494,astrocat,astrocat,astrocat,GIS,f,,standard,,,f,C,,"{astronomy,gist,indexing,knn}",1.0,https://github.com/karpov-sv/astrocat,https://github.com/karpov-sv/astrocat,,https://github.com/karpov-sv/astrocat/blob/master/README.md,,https://github.com/karpov-sv/astrocat/blob/master/astrocat.control,https://github.com/karpov-sv,,,f,t,t,f,f,t,,,,,,{pg_sphere},,,,,,,,f,,,,,,f,0,1,0,2016-01-12,2016-01-12,,2016-01-12,2026-07-16,"PostgreSQL extension for indexing astronomical catalogues with spherical point and circle types, GiST indexing, radial queries, and k-nearest-neighbor ordering.",用于天文星表索引的 PostgreSQL 扩展，提供球面点和圆类型、GiST 索引、径向查询与 KNN 排序。,,{},2026-07-18
100495,brin4postgis,brin4postgis,brin4postgis,GIS,f,preview,puresql,,,f,SQL,GPL-3.0,"{brin,experimental,geometry,index,postgis}",0.0.1,https://github.com/2ndquadrant-it/brin4postgis,https://github.com/2ndquadrant-it/brin4postgis,,https://github.com/2ndquadrant-it/brin4postgis/blob/master/README.md,https://github.com/2ndquadrant-it/brin4postgis/blob/master/LICENSE,https://github.com/2ndquadrant-it/brin4postgis/blob/master/brin4postgis.control,https://github.com/2ndquadrant-it,,,f,f,t,f,f,t,,,"{10,11,12,13,14,15,16,17,18}",{postgis},,,,,,,,,,f,,,,,,f,2,4,3,2016-01-31,2016-02-04,,2016-02-04,2026-07-16,BRIN indexes for PostGIS,brin4postgis：地理空间类 PostgreSQL 扩展；上游说明为“BRIN indexes for PostGIS”。,,{},2026-07-18
100496,dumppoints,dumppoints,dumppoints,GIS,f,,standard,,,f,C,0BSD,"{geometry,postgis,st-dumppoints}",1.0,https://github.com/nmandery/dumppoints,https://github.com/nmandery/dumppoints,,https://github.com/nmandery/dumppoints/blob/96343c7e4eb76765da69737f79611fa7355c9e5b/README,,https://github.com/nmandery/dumppoints/blob/96343c7e4eb76765da69737f79611fa7355c9e5b/dumppoints.control,,,,f,t,t,f,f,t,,,,{postgis},,,,,,,,,,f,,,,,,f,0,1,0,2012-10-16,2012-10-15,,2012-10-15,2026-07-16,C implementation of ST_DumpPoints for PostGIS geometry collections.,面向 PostGIS 几何集合的 ST_DumpPoints C 语言实现。,,{},2026-07-23
100497,pg_querylog,pg_querylog,pg_querylog,STAT,f,,preload,,,f,C,,"{observability,query-logging}",0.1,https://github.com/adjust/pg_querylog,https://github.com/adjust/pg_querylog,,https://github.com/adjust/pg_querylog/blob/master/README.md,,https://github.com/adjust/pg_querylog/blob/master/pg_querylog.control,https://github.com/adjust,,,f,t,t,t,f,t,{pg_querylog},,"{10,11,12}",,,,,,,,,,,f,,,,,,f,2,3,0,2019-03-29,2020-07-24,,2020-07-24,2026-07-16,Captures current and recently completed backend queries in shared memory for SQL inspection.,在共享内存中捕获当前及最近完成的后端查询，供 SQL 检查。,,{},2026-07-18
100498,pg_quota,pg_quota,pg_quota,ADMIN,f,,preload,,,f,C,PostgreSQL,"{background-worker,disk-quota,resource-control}",1.0,https://github.com/hlinnaka/pg_quota,https://github.com/hlinnaka/pg_quota,,https://github.com/hlinnaka/pg_quota/blob/master/README.md,https://github.com/hlinnaka/pg_quota/blob/master/LICENSE,https://github.com/hlinnaka/pg_quota/blob/master/pg_quota.control,https://github.com/hlinnaka,,,f,t,t,t,f,f,{pg_quota},{quota},,,,,,,,,,,,f,,,,,,f,17,1,8,2018-05-15,2018-05-16,,2018-05-16,2026-07-16,Enforce soft per-role disk-space quotas with background workers,通过后台工作进程实施按角色统计的软磁盘空间配额,,{},2026-07-18
100499,pg_session_stats,pg_session_stats,pg_session_stats,STAT,f,,headless,,,f,C,GPL-3.0,"{observability,resource-usage,session-statistics}",0.0.1,https://github.com/RyanMarcus/pg_session_stats,https://github.com/RyanMarcus/pg_session_stats,,https://github.com/RyanMarcus/pg_session_stats/blob/master/README.md,https://github.com/RyanMarcus/pg_session_stats/blob/master/LICENSE,https://github.com/RyanMarcus/pg_session_stats/blob/master/pg_session_stats.control,https://github.com/RyanMarcus,,,f,t,f,t,f,t,{pg_session_stats},,{12},,,,,,,,,,,f,,,,,,f,7,1,1,2019-12-29,2020-01-06,,2020-01-06,2026-07-16,"Records per-session and parallel-worker CPU, process status, and I/O data into an external SQLite database.",将会话及并行 worker 的 CPU、进程状态和 I/O 数据记录到外部 SQLite 数据库。,,{},2026-07-23
100500,pg_sessions,pg_sessions,pg_sessions,STAT,f,,preload,,,f,C,GPL-3.0,"{monitoring,query-statistics,session-history,shared-preload}",1.3,https://github.com/menardorama/pg_sessions,https://github.com/menardorama/pg_sessions,,https://github.com/menardorama/pg_sessions/blob/master/README.md,https://github.com/menardorama/pg_sessions/blob/master/LICENSE,https://github.com/menardorama/pg_sessions/blob/master/pg_sessions.control,https://github.com/menardorama,,https://pgxn.org/dist/pg_sessions/,f,t,t,t,f,t,{pg_sessions},,,{plpgsql},,,,,,,,,,f,,,,,,f,1,1,0,2016-05-24,2016-06-02,2016-06-02,2016-06-02,2026-07-16,Tracks per-session SQL execution metrics and optional Linux process resource statistics in shared memory.,在共享内存中跟踪会话级 SQL 执行指标及可选的 Linux 进程资源统计。,raw version: 0.0.5,{},2026-07-18
100501,optpaths,anotherSelfJoin,optpaths,FEAT,f,,preload,,,f,C,BSD-3-Clause,"{hook,optimizer,planner,self-join}",0.1,https://github.com/danolivo/anotherSelfJoin,https://github.com/danolivo/anotherSelfJoin,,https://github.com/danolivo/anotherSelfJoin/blob/b4461d76e07fb83e1a18b7e6cee8953b6d0c27c4/README.md,https://github.com/danolivo/anotherSelfJoin/blob/b4461d76e07fb83e1a18b7e6cee8953b6d0c27c4/LICENSE,https://github.com/danolivo/anotherSelfJoin/blob/b4461d76e07fb83e1a18b7e6cee8953b6d0c27c4/optpaths.control,https://github.com/danolivo,,,f,t,t,t,f,f,{optpaths},,,,,,,,,,,,,f,,,,,,f,3,1,0,2019-10-18,2019-10-23,,2019-10-23,2026-07-16,Planner hook extension for adding paths and removing self joins,optpaths：通过规划器钩子增加路径并移除自连接的 PostgreSQL 实验性优化扩展。,,{},2026-07-18
